User,Twitter ID Number,Twitter Screename,# of Followers
41733,24874726,lindybarnes,379
43925,45471673,AllegraPortage,379
8040,3312142983,hvanderbeek11,380
8419,754842925457104896,TroyBeebe5,380
9516,4779078402,briquettesmob,380
16457,1665636188,rhoadestay,380
18450,505244067,laurenm0nahan,380
24062,413630442,KaraKCotter,380
28136,342411703,lillafair,380
33963,589418504,brookeardennn,380
34632,320590474,kmladwig13,380
35144,373666881,kverhulst288,380
36323,1226557424,kcprevcoalition,380
41151,273099143,SushiandLemons,380
41244,176223476,palmerlu32,380
41712,346947545,AlysssaEmily,380
44347,15997839,jcriteser,380
45955,20546666,EricaOlivi,380
9871,538556655,MCAAA4CAAs,381
13467,909159030,TrendenPeacock,381
16872,604895863,Kailia_Gibbyyy,381
18558,371882556,BaileyRay1,381
19492,3346983862,meganmosta7271,381
21234,3141351230,RealTweets144,381
22164,604125041,Xanna_marieX,381
22661,560462602,marthvader10,381
23284,1255446595,jacob_ushman,381
24356,774270481,katie_hamilton6,381
27937,1961483334,woltersmegan,381
29164,2381205583,Smith_Brooke9,381
30292,380930550,aguillozet,381
32171,393685867,AimeeDeFran,381
33807,571113150,MModson,381
34998,529682199,MariaCiolino,381
36309,52529900,ASAP__Brando,381
38470,497496253,JessiBattaglia,381
44445,107465364,FoxFordMazda,381
5468,396929058,EllieLynnHoch,382
8166,2180679358,dmoles98,382
8205,279250934,HglendaB,382
11834,714475112234397697,CoachHatchGV,382
11846,495103291,paigeraiger,382
12017,708478050070089728,BNHollandMI,382
15019,1311978504,JamesReyes67,382
15729,2375663667,fiinechyna_,382
17175,2590258292,GetActiveFrog,382
18939,141772236,KatLMessina,382
19500,3331462948,eheidem1,382
20280,332809645,jenna_yanz22,382
20821,626105911,akersten_4,382
24557,2381040469,CaldinR15,382
27514,24975911,THECOLLEGEPRO,382
30277,344787444,linseyx5,382
32144,346892503,ChloZ13,382
33513,322268778,PatMcBride10,382
33995,629012426,KCjamesP,382
35031,131355624,Brennanstown4,382
35603,454472646,BaileyStoy,382
35848,342328865,ResumeWins,382
35949,402438870,KailaHoover,382
36084,97532422,staciandcj,382
37266,504007918,_GreggyP,382
39278,348825607,ambsyjoy,382
41975,59274377,caleighbrianne,382
45443,24061661,ctoma7,382
4029,800718028811825152,paa_paaonline,383
4240,926688702,maryfleming007,383
7768,776372276,PaytonZielinski,383
9734,2909609842,mickey_wise33,383
10220,2835238580,allieoverbeek,383
11215,710244155184824320,RobMasonWWJ,383
18216,1370656837,sabrinaahmad15,383
20115,352038654,Emilydulzo,383
20475,1436391054,EBSHealthcare,383
24798,1454161369,MrDunnOHS,383
25033,462541406,grit220,383
27844,104639170,arolls12,383
28134,624840089,BriHorstman,383
31986,1650883944,haleyscomett_,383
32151,474472365,nshady13,383
34226,891773203,BrendenChildren,383
41680,351843316,4GatewayClinic,383
42599,266946364,SteveGarvelink,383
43902,62651484,ajsalo,383
2442,880829174,sammyo219,384
4666,743001900,jordanbree98,384
5774,2987721489,CCurtiss98,384
11190,467936172,alexagbabian,384
17194,287483480,KennaNoelle12,384
18690,269435574,mike_14_mesh,384
19890,424689831,Greg9182,384
22030,28378754,Mallory_Overway,384
22277,55337219,xoxoashbae,384
23874,1190253499,MattVolk3,384
25056,125509832,JaredPlawski23,384
26126,365520625,taymayne,384
26361,129725295,WILDBOY_Sleaze,384
27086,574015000,Ccoles24,384
29599,386739713,PaytonMills20,384
29992,259437508,B_radJoseph,384
34852,1591679460,MES_Sports,384
35167,44006565,danyai,384
35824,893428470,kylaajmiller,384
36976,35628185,cabelasm0m,384
37402,322609526,kendrakpsmith,384
41033,407960990,KelseyManas,384
42003,341918943,TaureanPruitt,384
42340,98665528,csschools,384
42874,236180820,renayshoe,384
2438,2207541306,carfarms,385
10868,719392452,melissa_frank25,385
21338,140189672,_deliafernandez,385
22173,199784325,Daniel_J_Hurley,385
22199,2810558366,sandraablahad,385
22677,550088198,Lindsey_007,385
23105,29242617,BenSlenk,385
23515,925561795,HunterGriff23,385
25273,279261064,justinmcphai1,385
26488,386927164,ailpants,385
26644,322841365,CodyIngram__,385
29706,604152139,ajp0723,385
31175,25838977,sammy121895,385
31559,339935470,samanthasplz,385
32434,790661256,Nico_Vela3946,385
34258,18610805,sweetiekjo,385
35130,405263914,Ben_Lower,385
36278,1175603228,WordsfromLes,385
37796,17980658,Belligerentz,385
39096,18828014,scottmiedema,385
39525,123722963,DblTreeHolland,385
45428,53230859,TraceGershon,385
45915,28186012,michlynnjohnson,385
3511,421499321,HannahGranat,386
5747,1002918331,samantha_avg,386
10482,728750114001444864,GeezerGolfGirls,386
12317,904252093,TTaylorTinham,386
15531,2521129750,grace_official7,386
16769,80677851,miaclawson,386
17942,48040372,Sammyhol_,386
18161,506799338,ZachRakowski,386
18203,364042179,CourtneyGlinka,386
21192,637385615,Anna_Jackson_97,386
22438,343756506,PaigeEsiline,386
28993,627899972,ZipCV,386
30996,5875842,angpollema,386
33048,720835776,cobbler01,386
34670,412233762,chocolatebear_1,386
35583,175948651,skylertyler_,386
36086,322183927,Flo1788,386
36433,51729680,MargaretSemrau,386
37891,106839668,NickReisterEsq,386
43772,188156932,allison_ott,386
44158,31032424,AnthonyJCorwin,386
46296,16887329,jacebrowning,386
8,765066536,beyer_ryan,387
2401,486175470,Linds_lampman23,387
4059,1315430162,natalie_ullman,387
6936,2376456169,JoshGreenwald99,387
12485,314173212,SarahDaniels7,387
12835,352086573,jessica22skiff,387
17636,2271270661,AliviaMagnus,387
21666,848321191,RyneWilson93,387
23577,2173026961,westMIwheels,387
24927,2355268891,Godfreyb723,387
33512,518752238,KristenHixson,387
36324,621644317,SmartCardAmeri1,387
36972,333608694,kelly_hartigan,387
37367,833306534,MATTatOzmott,387
37455,508006255,Devin_4,387
39668,323201361,emilytoro,387
45815,14455278,colnewhaven,387
46282,14774722,christinekelso,387
3904,33198511,TiffanyMcDuffee,388
7384,768221847624179712,hootsuitesarah,388
7795,732025304,carissaheestand,388
8113,2432648804,mollymorang15,388
15046,4362799937,akelley2444,388
17443,2957225175,dylangibbs7,388
17719,3494466015,koltonkavanagh,388
19439,944428590,TedTabor,388
20898,548847716,ConnorGrice,388
21898,436309185,matthenkel12,388
24455,92667464,emilyanderson10,388
25409,2611012698,Brometheous17,388
28322,21041153,macabre_parade,388
28858,50449049,carrieadriscoll,388
30063,108780655,foxrungcmo,388
30582,29623259,sebastian75_99,388
35689,828083827,RonBluntAgency,388
36458,49548226,jordanhender,388
36576,522831910,ccarb91,388
37242,49317115,jschaffer25,388
37338,1008031806,CEOZMUSIC_CHI,388
38305,840838308,justchill824,388
42673,273194826,La_Kay_Kay,388
43961,172187091,tracyandtheo,388
45157,67778039,wwgeneralstore,388
187,447385900,alexiahipsher,389
643,1905847302,Hwawa35,389
5076,1371934674,brooke_bulanda,389
9022,214687722,REALHOOPER_5,389
11002,544407167,DirtyBomber,389
14041,4740360588,Badbitchmelli,389
19021,482923824,jessquigs,389
19560,1053550454,reveriekate,389
22109,2489837604,conmkw,389
25197,620022154,stevenyouidiot,389
29420,914579630,hopkiinsmacy,389
31193,866747138,Stark_Wayne73,389
34823,426349918,BrizzSchulte,389
39907,411931503,AHD_Doug,389
44230,127304085,RichelieuLtd,389
44357,53445103,msjuliaroberts,389
46247,18045004,GMIS,389
9427,1287204884,mariahedges8,390
12611,913612777,ElyReyes_97,390
13191,43196061,HagerFox,390
18398,314989117,garettpolish8,390
19665,355506585,baileylaine22,390
19842,2752750007,Katie_Gravelle,390
21871,1478602063,bcnn__,390
23163,317523053,lacielind,390
23402,2599767705,KingDawyne,390
26031,442354410,Amanda_Lucaj,390
27141,221422896,Strube09,390
29212,497521820,Courtneyfend,390
31111,612306449,MarquezHobson,390
32343,183082297,emriegs,390
33174,599812232,cjclark4477,390
39051,195989918,alexisrangelGR,390
40734,105974400,RADRyanJ,390
41497,380034470,morganyingst,390
41943,240957214,Pebbles1216,390
42169,118544799,CayliePeet,390
45375,26760571,misustainable,390
721,443164343,__CaitlinB,391
5087,732307239340519424,HoffmeyerGretel,391
5420,637307131,AdrianHall00,391
7400,740327158439018496,TrentJackson80_,391
9711,948088304,AzIbrahim1,391
11710,512236730,SeaholmCollege,391
12121,16638183,jessicadalziel,391
17829,139842209,allyssako,391
18132,476211693,Madislam,391
21015,1605989156,jesmarez_,391
21751,64822823,KaceyCassette,391
22097,1708768886,_Skyla10_,391
24725,852139202,Dittman_7,391
28172,950709163,ben_tubergen,391
29699,2530789826,SheRidesWestMI,391
34618,476514895,paitsandrekus,391
35265,382836655,KTShoe20,391
40079,298857745,AcarrotMcakeH,391
44379,104479327,smitchell_life,391
4027,2565573869,asmushailey,392
4241,1061456983,lexistafff,392
5895,780765213876367364,InventionLeague,392
8562,3285962785,Bre_Luba,392
10918,1024576842,lyric_b97,392
13221,2261481319,HannaLiptak,392
13261,1028603322,EmoneyHolder,392
15519,363965311,MacieRiegel,392
17726,3492105076,Lisariley004,392
22823,3013255800,BuffBoyCarlito,392
23900,585262665,95Andi1,392
25370,2880336137,Regan_Larsen,392
30140,535034106,kmkassel,392
30654,2383765836,LOTLMUSK,392
31653,363491071,mitchkoz5,392
35129,179546747,JenniferpLopez,392
35380,619496513,danaa_walshh,392
36282,633352029,AimLJohnson,392
39311,330534621,aprilsimone_,392
40447,212231483,d_will01,392
41373,265710044,kicknarelse,392
42302,78968209,JPWoolston,392
605,1730316619,Sean_Kolb,393
659,2832979883,law_coach,393
2465,2998909789,KenzolsonOlson,393
3451,925889118,HayleaNicole8,393
15305,290888058,jackiekwapisz,393
18269,2578022505,CJC_11,393
18460,325608281,ShelbCarl,393
19729,3331614965,filterengcorp,393
20332,322845335,DerricaHuynh,393
21000,2570436201,shawtyfunsized,393
25834,356614665,JakeWechsler,393
29063,181790825,megssscott,393
30860,22713948,taralovesyou,393
32720,259703516,mikedokter,393
34105,466747675,UStudyabroad,393
34354,371054313,jzims,393
35370,1455180212,jstntimemachine,393
37840,353543507,EricMiller2691,393
38225,325930125,StudentAssocMI,393
39459,212715929,SphinxlikeLeon,393
41275,389710040,CC_Cunningham1,393
44326,118897908,Jodi_Melissa,393
2383,3102878417,GrootRiley,394
2508,362579530,maddapung,394
7327,753609248,jacobarenz_9,394
8979,854008764,jessieperry319,394
10294,2210013534,ryanminikel,394
10570,1276274905,clarembates,394
12194,2734254304,paigebaustert14,394
12663,377319406,__Vezzo,394
12738,380138076,sierrajaynee,394
13957,3367871337,terrykampsjr83,394
16385,1263384860,SFinnila,394
17642,540395471,kayla_bucci29,394
21127,18110604,zanglmvish,394
21308,2600841342,thedavidrhodes,394
25004,1061530117,ama_fleming,394
28827,418343344,jennnnnnna___,394
29567,710899129,Liv1323,394
30823,2386998475,GRDistinctive,394
31331,315774797,dallasbegley,394
32927,781377738,KelseyR1257,394
33608,414460118,chris_bosscher,394
33638,425347834,bazelhazel,394
33697,38572887,sara_hogan,394
34074,1701975920,drue_denni,394
34921,872671928,JohnFein2,394
35516,1258169138,debskil1,394
36171,89594580,JaredBenthem,394
36569,59450642,lovin_keisha,394
37523,304109369,hadleyygrace,394
38800,320466118,jonicalister,394
40425,278299644,MNVSkyfactor,394
2057,46571245,Daniella4Change,395
3191,2949664713,keel_kim,395
7585,334101940,Brylowski_,395
10511,2762924678,slstites_,395
12878,4867116717,KimPiper_Move,395
13483,3404145273,tacticalboards,395
13643,1897371704,brittperreault,395
14062,327730359,sam_kauf,395
15339,1598518628,briannadalbec,395
17250,132025980,rchlgddrd,395
18819,1099585554,_ttyyrraa,395
19007,505386530,Steph_colemanXO,395
21068,2766862271,poppiseedxx,395
25283,422860878,RaxBeatz,395
25574,381178738,clarecarlson3,395
29432,369199909,taybeezers,395
30094,2216746116,ISPPChicago,395
30460,460567302,NolanManser,395
30514,1523132046,hondayko,395
31706,372050110,ale_l0pez,395
33147,1415675401,nageek14,395
33940,49427836,abomb504,395
34135,88295177,_marissahagen,395
41660,332903171,BonnieNawara,395
44107,98253930,CANorthern,395
44210,35024656,GroupEvents,395
45259,19532418,studdex,395
4394,2709071045,jzyng18,396
7748,878181488,RhiannaSheesley,396
11321,2740801600,masmoney21,396
14351,53082403,westmisymphony,396
15465,771377965,pjajdouglas,396
16452,448431125,mia_bashlor6,396
16785,2312874002,gavindozer15,396
17456,736034672,storky_norts24,396
17731,704367607,JDem_14,396
18032,455140588,BTurr22,396
22511,85123950,dtcoffeeclub,396
22789,499369282,AndrewMichienzi,396
29146,47872651,Somecallmetessa,396
32091,2190417103,HashOffSnow,396
32128,406023505,hketelhut23,396
32582,52408847,chaseman19,396
34985,560614681,She_leans,396
40293,427544360,sar_888,396
40850,413414596,GvsuWaterSki,396
43023,247521533,RaneMartin,396
43800,149985653,ADTucker2332,396
674,154761893,ChitownHerbst,397
1699,725495760255504384,Snapchat_EDU,397
2207,2357129468,elong__,397
6678,383448286,gbattese,397
9449,888993810,peterson_carly,397
9929,2153570640,Stefanie_Rekuta,397
11966,431781161,CampusCompactIL,397
12678,346264469,Amandatinhamm,397
15879,68267333,j_siimss,397
20131,80114197,organsnyder,397
21474,202813388,grantbands,397
22541,2178745105,FIA_Education,397
23966,1014247238,HaskinsBlake,397
30742,229629608,carLsika,397
37712,110001327,MsAubreyLee,397
41745,127310959,A1Facts,397
42577,107077890,codocmanifesto,397
43211,178138841,JameTooFame,397
44027,145761090,mvansweden,397
1239,1319178672,_goose_11,398
5343,785627286,gabriecolleen,398
6389,814224056,hannahk987,398
8666,423098853,EmanueleD11,398
8932,1525843466,heatherdanyale,398
10041,2171410140,Bryguy343,398
10802,89008177,JudsonGroup,398
11140,520700844,kakamstra,398
11978,35650302,missaxe08,398
14807,237892526,Kris_Butler23,398
15378,842820793,Lillyy47,398
18481,389193660,Mitchell_Dana,398
22659,827397104,JRaeKoelsch,398
25679,474564164,meghankleffman,398
26235,1726653541,Madison81Brooks,398
30816,36100395,JennTafel,398
31386,23595230,AndersTeam,398
34581,925863956,katie_lynchh,398
36942,742876710,BigBirdieGolf,398
37300,17430315,centralianShop,398
37683,363363065,JordanRupert,398
38404,486423221,rwesss399,398
40899,197242593,maaarylynne,398
43151,98728132,dadsbiz,398
43792,181788268,CollegeTrivia,398
2528,559851262,RaineBertelsen,399
4255,2746083228,PaulistVocation,399
11172,2900588071,itsbiancatbh,399
13951,1291901054,hammer_jr1,399
14085,4758815849,BradyAndBrenden,399
15565,2230432267,HWeeks33,399
21836,904191434,WellnessMI,399
29232,299697592,Aye_Bubba,399
32923,1005068906,BrainsEscape,399
33942,337850407,kiel_mitch,399
34905,453554298,CoupAloop9,399
35037,111633352,ka_booms,399
35674,42734540,mattgoff31,399
36523,392767819,HannahCobane,399
39162,332086213,carlsonc07,399
41035,382225000,OTooles_GR,399
45216,25927324,NickEaslick,399
46045,14285402,raschkec,399
1544,930136578,_samm033,400
2102,1598737394,clausen_lauren,400
3240,1110124429,fizzydearestt,400
5849,1684698462,AlexMurarescu,400
8510,1421842789,melissaalbano29,400
8642,946429860,MeganHartmus,400
14745,4422882136,aftabhussainq,400
14974,858932120,MS_FLO2014,400
19303,776504161,jenna_grannan,400
20302,1083627763,brooklynlackner,400
22441,1229067206,alec_grice,400
24362,226346975,Tracib15,400
24804,58303928,nishatione,400
25170,2885500017,0kayAriana,400
27335,2724615163,nikkischlueter,400
28368,603277990,geeneym,400
31445,1061250828,WonderfullyKara,400
34136,206218657,kayla_foster,400
35054,623368156,jocelynnap,400
39403,584051614,LambdaPiDST,400
40042,344343824,tayp_xo,400
40250,304757202,SBalkema,400
41874,168349961,AllTH33Above,400
43615,199472225,GV_FootballAlum,400
45484,27914232,P2Pspot,400
2068,379975560,KenzieCook_,401
10068,179215381,thepatrick_h,401
11174,3345482157,LGKryptos,401
12182,423848156,EthanRBraeunig,401
19473,335960014,eknapp32,401
20593,340672360,Holly_Lynn32,401
21144,1431690936,courtneyy823,401
21682,19744389,emmhox,401
21897,3021489949,statereplove10,401
28470,87556680,Grind_N_Pray,401
29215,474147615,SchoolYouthMI,401
32262,703844491,rivera_maggi,401
33130,1022745024,KatieBrower13,401
34012,101579664,Sierra__21,401
34274,46256353,stopscaringme,401
35450,476408097,nick_mc12,401
36465,737987994,NichWeen,401
37246,940525357,grandrapids_jdk,401
40074,486662585,GrandHavenYP,401
40382,359668212,AshMarieJones14,401
40555,171722944,DbowZ,401
40757,303839005,K8_9n,401
41683,367221751,id2reseau,401
42685,193094845,VitamanX,401
43416,197620586,PurelyChelsea,401
44080,18027217,SaraBielski,401
7205,1491788972,EFritzemeier,402
8173,825995364,kaitlynsteelman,402
8937,432854298,BergenJoe,402
17649,785225322,NewDetroitInc,402
25387,555740511,SantiagoSellsMI,402
25426,377639310,AbbieCruse,402
26775,266300915,martayvil,402
26992,357297073,WILDkyl3,402
27458,711695294,CorMcIntyre,402
27609,231188898,emi_hop96,402
27856,502157392,irwinmi2,402
31031,1654469826,jac_robertson,402
35183,1206152186,HurdleAssassin,402
35628,433026282,kvteachking,402
36302,478766218,Workinlegal,402
36494,115128664,LouisBentonGR,402
38439,564851325,comm_prof,402
38735,766447112,ArtifactGR,402
39536,212246493,MyAutoImports,402
41125,22080918,LaynaBetty,402
2495,459795339,mish_wojono,403
4153,2223744384,Edy22Kenn,403
4226,774826016,colantoneS1642,403
4868,711620639480803328,no_fun_zone,403
5465,320299443,NickiThomas64,403
15684,2252316999,briktra,403
16035,4024999301,henriqueh12h,403
17936,78668195,real_MI_trees,403
18484,2983002657,AqSenate,403
27025,423714958,alyssameoow,403
28856,241188697,carbseric,403
29675,1054101570,AnnieMB_21,403
33504,542326600,stephraesabo,403
36454,414347242,Meagan_Roland,403
39448,70963447,KohlerExpos,403
41526,38477849,WestonBBuchan,403
44303,28576498,OnlyDrie,403
